Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Países pobres muy endeudados (PPME),HPC,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-2,5348832492","4,6645900973","0,8854109487","0,8273695228","1,2950865834","1,2958806285","-0,1910177944","1,8269559957","1,7548333362","-2,6312973706","1,7983957833","-0,4947648148","0,5079369615","2,3628630457","-0,7214130322","1,0706922814","0,9000166703","-0,2880480898","-2,2117369072","-1,7393994557","0,6843745161","-1,8778647013","-2,3419640829","-1,4734760149","-1,1761838214","0,4305404036","0,5723455601","-1,373013085","-1,2142523434","-3,6218147927","-2,1256607123","-3,9931034003","-2,6285462424","-3,0899920299","2,0538913189","2,1850383616","2,7148075716","0,7156149894","0,3148063733","0,1615911363","0,8868873726","0,8247320269","0,844513668","2,6999038738","2,6085954586","2,8601238765","2,5627021582","2,7294257836","0,8240606946","3,1716380746","1,5686660467","1,0808378606","2,701921505","2,8505113398","1,8593621508","1,4804093846","2,000317308","1,2716011728","1,5404840706","-2,5105561667","1,401360588","2,0550536064","1,6856976702"
Croacia,HRV,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-19,601900009","-9,5291107838","-8,5182954074","4,697052686","7,4977864034","7,5117692259","6,6885782341","2,3098066447","-0,4266130451","3,9768968068","7,1659372823","5,7582981449","5,5695737164","4,1508819328","4,1733014094","5,052120965","5,0979860248","2,0316418748","-7,1176193544","-1,0005668419","0,2874125728","-1,9991669627","-0,0287967057","0,0650966654","3,3977279979","4,3755999593","4,6132913815","3,9076428723","4,0175582551","-8,1232796775","17,9573644893","7,6751117914","3,1261602909"
Haití,HTI,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-4,7340566313","5,9008692418","-3,624339805","-3,3838308938","0,2975326983","-2,3710852485","-3,8790845232","1,3234820704","1,9456670455","-1,1587475671","4,5678578706","-0,8267039728","2,8981329573","3,8886721106","-0,730328628","6,4084501722","1,7312187039","4,1577269954","5,4669612798","5,2781657412","-4,7672722757","-5,4913762887","-1,1116683063","-1,7017310251","-1,4196560978","-2,519645671","-2,8248004905","-1,8595377629","-4,9055123655","-1,0214974235","-0,1484569999","-7,1460380523","-7,2307553743","-13,5990473206","7,8628758724","2,2205881406","0,8287035503","0,3346081484","0,8579093633","-0,9552535814","-2,1165795503","-0,6960643181","1,7111455439","-2,9613021498","1,3707512068","0,0731553583","2,9889376903","1,0024555898","4,1993889152","-6,7274022334","3,921707912","-1,0309512315","2,7726320756","1,3914579446","-0,0495906817","0,3861611594","1,0977328616","0,2933538433","-3,0265093153","-4,5571854367","-3,0058032914","-2,8482813064","-3,0337321983"
Hungría,HUN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,2265318759","5,7582080882","5,4253441062","4,3700861625","42,016074666","7,0758791954","7,1006762619","4,498936418","6,4546180628","4,3031229813","5,8965154405","5,7841841925","6,5560404062","5,4283943554","5,5772899357","3,0315755448","7,1012701973","4,040519945","2,5145400962","0,1347973069","2,8597731227","2,9017334137","0,8744065483","2,8636698826","-0,0715154937","1,708294076","4,2259728692","0,0880272078","1,8394230991","-2,4944992285","-11,8870465996","-3,0262355541","-0,4626652216","3,0881683072","1,6309175975","0,2544742025","3,3511226779","4,1420398166","3,3634003804","4,7509478231","4,3130863273","5,0399638445","4,3727803621","5,2373999086","4,5019032563","4,1080541293","0,4328380114","1,1809531991","-6,4530669572","1,3049587568","2,1558971371","-0,7389259177","2,083240769","4,5133677678","3,9542826127","2,5030533615","4,5495632983","5,4960187919","4,9116935253","-4,2814073513","7,505105162","5,308351562","-0,358217424"
Sólo BIRF,IBD,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"0,0270937529","1,2876598016","2,312789601","5,761089991","3,8176976642","3,1943220251","1,7956436995","3,9539468928","5,4220971405","5,2326948424","3,6905183187","4,3216726176","4,7537840301","3,5773356665","2,6351886467","4,2847372054","2,7306380255","2,2273520898","2,9373810543","3,1823599691","0,3308921156","0,9473941394","-0,1641176005","3,0162500776","2,5722014618","1,9484128524","2,9320336896","2,1356040342","1,3811694635","0,1956718032","-0,5335407811","-0,0128240729","2,1648997816","2,1141757229","2,5168275507","4,0216208831","3,9262738675","1,3076160492","2,4367991434","4,6173224992","2,411664088","3,3935265032","4,7769504687","6,4661785435","6,0408384262","7,1854468492","7,8782386852","4,8501699031","1,7550827088","6,7507503252","5,2999837473","4,3290119471","4,0904746235","3,6869770771","3,3480225393","3,5467317936","4,2593085696","4,029072722","3,1557603699","-2,0949424637","7,0163483938","3,2287663849","3,9250263958"
BIRF y la AIF,IBT,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-0,2014159264","1,5963510262","2,3019839974","5,1916400777","3,4944716966","2,5595528945","0,81294165","3,5694499983","5,5055271954","5,2570505491","3,712502571","3,6259809002","4,296977915","3,6823100488","1,848665548","4,0602427752","2,5184661","1,7016239985","2,5984590737","2,8255644152","-0,1505572266","0,4319794574","-0,6328501009","2,4761471474","2,357343679","1,6860579401","2,6366269583","2,0441011594","1,1043805845","0,1951477343","-0,6442296581","-0,1699379907","1,6768537971","1,6453409051","2,2444484693","3,720141331","3,5488945679","1,1353133393","2,1120967314","4,1715952379","2,156862709","3,158335977","4,3761406474","6,0769152528","5,6476433074","6,674212478","7,29162313","4,4603242366","1,6220763348","6,2685797716","4,7851300696","3,866197834","3,8182620125","3,4695481524","2,9882006285","3,1375768011","3,8286170625","3,6244029092","2,7669838063","-2,4482813415","6,3002757622","2,7675624763","3,3586414558"
total de la AIF,IDA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,289410332","3,3244296717","2,262051507","2,2445885727","1,7960638769","-0,9074420668","-4,8070214421","1,3118282905","6,1256154267","5,4856541573","3,867884908","-0,5683674864","1,5309781979","4,5744519219","-2,997171037","2,8215698935","1,3974562356","-1,4795007629","0,7054123237","0,7822724357","-3,1592266188","-2,8554257348","-3,5958197207","-1,0803976631","1,3397163183","0,2612803442","0,9328327111","1,9615307833","-0,4149107753","1,1969278896","-0,6761057356","-0,4727235991","-1,6711451477","-1,5822481131","0,9902429607","2,2349038426","1,2365402068","0,9627567612","0,4540602569","1,4229067689","1,5059852424","2,8712636065","2,3756222217","4,1773561901","3,7178993967","3,6022262915","3,4623984108","2,6416782623","2,6843406031","3,7139679754","1,7568634415","1,096602795","3,0093765331","3,284660374","1,254223157","1,0518545903","1,6991336794","2,0563689856","1,6314502836","-2,9999664982","2,1201236497","2,0420898398","1,0497413703"
mezcla de la AIF,IDB,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-1,0703777132","1,8342386717","5,284227161","2,5666464158","3,040323825","-2,7799175089","-10,1819968362","-0,2934225164","12,7520572138","14,8694374175","7,7693468814","1,3912499911","2,8879404288","5,5712391418","-4,7663071871","3,2644973196","2,1348752278","-3,4290017884","2,699397106","1,9720638282","-7,5229061207","-4,318530928","-5,7962895022","-1,180863102","2,9731767752","-0,1804796659","0,7538758643","3,2112881217","0,1081455838","3,4391502941","-0,8608955857","0,4309586266","-2,6860295491","-1,7027575623","-0,6248781304","1,8373332168","-0,6547010206","0,0644463123","-0,4767152742","1,0181710977","1,561212181","4,3551300168","2,5841121948","5,0577717187","3,7565993195","3,4138104965","3,1376026619","1,6814554105","3,4228951719","3,2982750318","2,0697259227","2,0810275955","3,3153342178","3,473918929","1,7209954609","0,1552369956","0,5695163982","1,7763107974","0,7063172153","-3,4441961255","2,9793134326","2,0375052491","0,3506973087"
Indonesia,IDN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"2,9066066576","-0,9167269479","-4,90316869","0,6837123098","-1,3993453619","0,4059728187","-1,1952518812","7,9903596688","3,9547712944","4,6805457049","4,2036490063","4,2565124899","5,3257985359","4,5219511938","2,9771985786","4,4466068783","5,641112875","4,3057968167","4,5940215315","7,4136286893","5,3830280566","-0,0860918798","2,0538271714","4,5112925775","0,3248607781","3,6783139985","2,998842922","3,6598219571","5,8265781909","5,3344278746","4,9317036844","4,6917396","4,7307716652","5,7793950665","6,4658828917","6,0868594067","3,0348280823","-14,4756514923","-0,7095009288","3,4127142037","2,1922469754","3,0739671722","3,3876998366","3,7020703274","4,3684186665","4,1390354406","4,9590484184","4,6421735978","3,3069039411","4,9027285787","4,8449057006","4,7067029202","4,2847784568","3,7961407678","3,7177454691","3,9266980907","4,0176256076","4,1629842913","4,0391356566","-2,8850940934","2,9849400734","4,6392086044","4,2786868536"
Sólo AIF,IDX,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,"4,4913887993","-0,0101142249","1,9925221837","0,8051961321","0,614140728","-0,576685185","2,4457055795","1,5971412328","-1,6649962751","0,3469281354","-2,5218714484","0,1312147543","3,4746318232","-1,3101239603","2,1821055661","0,4389312532","0,3594551249","-1,4607640376","-0,9281661702","0,987776123","-1,7037609669","-1,6142108852","-1,0577245324","-0,2810251428","0,4999208115","0,9278758251","0,4868666668","-1,1523378607","-1,3601527931","-0,6584455834","-1,426941344","-0,5437317903","-1,4779673279","2,5997949571","2,5453685361","3,0371564927","1,7495703193","1,2748485305","1,689670419","1,3450377051","1,49798332","2,22109996","3,3389299968","3,6871338089","3,7989850161","3,7653204978","3,5199317482","1,9477067234","4,0317308357","1,4259665481","0,1848004844","2,734707658","3,134125273","0,8723279256","2,0222989082","2,8630160249","2,3940807152","2,5535659304","-2,5398350862","1,4198548881","2,0821815344","1,7091222708"
Isla de Man,IMN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,"0,6123483512","18,5769007927","8,4026522942","10,0135307932","5,103891703","2,4849460526","0,2870551078","0,0300990472","2,0152439297","3,4382660297","3,7745132877","6,9114939156","7,3885702208","12,0621472975","12,2670980883","4,0541610056","4,2466390063","5,119876943","4,9718109795","4,2132140514","4,9158754359","6,6086079393","6,3441432607","3,752455348","0,9695920194","2,2738329594","1,3687723557","7,3191579981","4,3819692421","5,4659426167","-0,0247953874","7,1355772275","2,6778039757","1,9754783695","0,0661536024","-8,959386465","3,5704261704",,
India,IND,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"1,3595745119","0,578972021","3,5749010464","5,0084854315","-4,7880082384","-2,1830018179","5,55485816","1,1697298384","4,2181310012","2,8585582301","-0,5857058944","-2,7439200315","0,9961355545","-1,0740288875","6,7337807863","-0,5580621144","4,912095731","3,3988765443","-7,3219910409","4,3493740926","3,6208627303","1,1625921739","4,8927329892","1,497907949","2,9142065932","2,4605052876","1,6919620913","7,259166023","3,6738625587","3,2978540661","-1,0451054674","3,3168659337","2,6274658607","4,5251338139","5,4529458612","5,4711081025","2,0718732774","4,1989211604","6,8513334063","1,9659524371","2,9453193607","1,9759079838","6,0165205644","6,1326061668","6,2060110322","6,4260447133","6,0936257814","1,6307805892","6,3717093884","7,013174581","3,8180743121","4,0608223844","5,0146118644","6,0861802272","6,7210676306","6,9809897013","5,5683335136","5,3024086786","2,8118731023","-6,6734705466","8,8186058431","6,2615994902","6,7213814144"
No clasificado,INX,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Irlanda,IRL,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"5,1723325164","2,7924492307","4,135109417","3,2826998374","1,5526122055","0,4914480247","5,2882021995","7,7575727241","5,2465731189","1,8065436623","2,2664458569","4,9188567536","3,0552241339","2,5472062837","3,9324427646","-0,1238987761","6,7557141134","5,6766924512","1,7089129466","1,8998729585","2,1222982035","1,3210228019","-0,9490081527","3,7096800571","2,9207349111","-0,4735637209","4,6522416165","5,6683767411","6,2340407389","8,3750065426","1,3452988221","2,6406073304","2,1805910454","5,3397712265","9,0737698058","6,5333137527","9,9139856971","7,6375038746","9,2908801499","7,954806484","3,6424699967","4,1297554813","1,34938713","4,8534575775","3,4609405936","2,1951896903","2,309231046","-6,4116459699","-6,0548119663","1,1304241269","0,8400562202","-0,5519909875","0,6432733429","8,0363578859","23,3046934445","0,6232521006","8,1276687617","7,1347733971","3,8674506386","5,5256123482","14,0322863534","7,4265817783","-5,6860029185"
"Irán, República Islámica del",IRN,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"7,4040454688","4,9427697113","4,0320600045","5,3520039611","13,6271656653","8,2902975175","8,1253472336","11,2457645196","12,3057614853","7,7848672686","10,5011830835","11,3129383162","4,4234974419","2,77041813","-3,2428133739","14,8214711709","-5,660101388","-15,5460846085","-14,8852620902","-24,2773679842","-10,2529932156","17,3060407318","7,2315412882","-10,3969198353","-1,6620330081","-12,8227582369","-3,3881795751","-8,9121919664","3,0994504797","9,2198150439","8,4453735347","0,895027442","-2,1032116627","-2,0757216403","1,0382869342","4,9631520559","-0,0805546119","0,5022176336","0,3995603051","4,1182032852","0,6561197178","7,0317601517","7,6359819338","2,66427558","1,5417100369","3,3893991656","6,5949529062","-1,1150789817","-0,3574846055","4,3224715203","1,3427085367","-4,9689094775","-2,9459223105","3,0117642873","-3,6294171637","6,8356753528","1,300705004","-3,1134917094","-4,1305787949","2,4708922674","3,9655686906","3,0416585034","4,2198664908"
Iraq,IRQ,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"4,7236549804","1,5118993525","-0,91598545","11,0672697115","7,1091937873","1,4860840839","-11,891511505","15,4967029885","-0,2486404907","0,9789355892","1,8093185774","0,2563015354","0,9148941778","12,2817999071","8,8647028291","13,4475592908","-1,3940542412","13,2263477385","17,0869234352","20,920310067","-3,6495156532","0,5712360683","-15,6166219613","-4,5174616033","-0,9728279005","2,0919315287","6,3431630245","-2,3104654165","-5,6470992376","55,8892445741","-64,4258413045","28,7029700189","24,1443197801","-1,0296853125","-1,2961159955","7,4783026351","17,4839896181","30,6293769658","13,7950391654","13,0852229221","-1,4275835096","-11,0994372024","-38,5617199624","49,031637456","-1,3030741724","4,890020687","2,7555186036","6,1630878154","-0,2749592442","3,0815425516","3,8489296432","8,9355065","2,7225801558","-3,2514207204","1,9179120887","11,0230161898","-4,10746397","0,1823678035","3,044174773","-14,0902346468","-0,7748618487","5,3113714616","-5,0866272594"
Islandia,ISL,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"-2,0026072728","6,3257936682","8,3356091366","7,9457253986","5,4532924843","6,9245242318","-2,8406245769","-6,7819870337","1,4425886845","6,8962477569","12,1501980961","4,6344562332","5,2063115255","4,2858004801","-0,632820701","4,9125474014","8,0151832444","5,1924347315","3,8395463625","4,6340674612","3,082534273","0,7982422671","-3,4381846132","3,0274436384","2,4824329284","5,4948605312","7,3631701248","-1,6423478417","-0,9755004522","0,3856656225","-1,3734066781","-4,5805313351","0,2885019449","2,7146204343","-0,4250463041","4,0040734338","4,908673862","6,2192306316","2,7844686108","3,5573910444","2,6400002101","-0,3340775042","1,4377961899","6,8601056849","4,4578288513","3,8503486925","5,7452812878","0,3264000996","-7,9783624054","-2,6928477076","1,5351471993","0,5273044335","3,5681757825","0,5622093887","3,3541453333","4,8382992143","1,7794101348","2,1173732396","-0,3542333927","-8,4386980111","3,4390467577","6,178393262","0,9976712544"
Israel,ISR,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"7,5914182361","4,9677785093","6,6941123087","3,7505319191","5,2555287035","-2,5881077682","-1,3574045274","13,836659975","10,6446517703","3,8073988972","7,5166129273","9,33220368","1,400041412","3,3547105041","0,9120118437","-1,8923724665","-1,2018508674","3,3524470797","3,5147493181","-0,7415441541","3,2629516933","0,1831728449","1,495868091","-0,3772922297","2,2181987279","2,5905749495","5,4231217043","1,2187890081","-1,117081408","4,0450792516","1,4353802191","4,0992793802","1,3856953251","4,6819584091","3,7960670303","3,1926167128","1,2294816274","1,7615775214","0,7324687166","5,8377943348","-2,0032659921","-2,1058551834","-0,4203464768","2,9485462978","2,3143861844","3,7325725825","4,1665824381","1,4330229377","-1,4996058656","3,7557370227","3,628203129","0,7111057734","2,4851200828","1,9433770942","0,4752691546","2,4926437112","2,2744297796","2,0844706288","2,1866735728","-3,5730374195","6,8005156391","4,7526773547","-0,0854069834"
Italia,ITA,Crecimiento del PIB per cápita (% anual),NY.GDP.PCAP.KD.ZG,,"7,4864188391","5,4874777698","4,8420524893","1,9555327097","2,4020461468","5,1641632807","6,4056776038","5,8735945959","5,4991795056","4,755009601","1,3442803949","3,1034897784","6,4018059444","4,8120138209","-2,6731839226","6,5923197263","2,1258275057","2,8729363491","5,6532239906","3,2171701439","0,7232324","0,33922499","1,1324911624","3,2027829729","2,7683814754","2,8543668867","3,1814303029","4,1440421244","3,3108619346","1,9004398274","1,4681756111","0,7658075994","-0,9134017219","2,1302154756","2,8852023507","1,2383283705","1,7763512235","1,7813243737","1,6086347314","3,739946533","1,8941239948","0,1047595136","-0,3055087895","0,7693176634","0,3236562444","1,4851573596","0,975922133","-1,6159406274","-5,7115083828","1,400915343","0,5342874396","-3,24206012","-2,9724038","-0,9178138798","0,8754774018","1,4656904443","1,8203338519","1,1178166198","1,6485033935","-8,5297282762","8,8701296588","4,3259539277","1,2285990878"
